,date,total_confirm,total_suspect,total_heal,total_dead,total_severe,total_input,today_confirm,today_suspect,today_heal,today_dead,today_severe,today_storeConfirm,today_input,name
23358,2020-11-14,529676,0,505243,14777,0,0,1646,,1703,39,,9656,0.0,智利
23359,2020-11-15,531273,0,506700,14819,0,0,1597,,1457,42,,9754,0.0,智利
23360,2020-11-16,532604,0,508067,14863,0,0,1331,,1367,44,,9674,0.0,智利
23361,2020-11-17,533610,0,509401,14883,0,0,1006,,1334,20,,9326,0.0,智利
23362,2020-11-18,534558,0,510766,14897,0,0,948,,1365,14,,8895,0.0,智利
23363,2020-11-19,534558,0,510766,14897,0,0,0,,0,0,,8895,0.0,智利
23364,2020-11-20,536012,0,511874,14955,0,0,1454,,1108,58,,9183,0.0,智利
23365,2020-11-21,539143,0,514584,15030,0,0,3131,,2710,75,,9529,0.0,智利
23366,2020-11-22,540640,0,516121,15069,0,0,1497,,1537,39,,9450,0.0,智利
23367,2020-11-23,540640,0,516121,15069,0,0,0,,0,0,,9450,0.0,智利
23368,2020-11-24,543087,0,518834,15131,0,0,2447,,2713,62,,9122,0.0,智利
23369,2020-11-25,544092,0,520180,15138,0,0,1005,,1346,7,,8774,0.0,智利
23370,2020-11-26,544092,0,520180,15138,0,0,0,,0,0,,8774,0.0,智利
23371,2020-11-27,547243,0,522259,15278,0,0,3151,,2079,140,,9706,0.0,智利
23372,2020-11-28,548941,0,523692,15322,0,0,1698,,1433,44,,9927,0.0,智利
23373,2020-11-29,550430,0,525213,15356,0,0,1489,,1521,34,,9861,0.0,智利
23374,2020-11-30,551743,0,526604,15410,0,0,1313,,1391,54,,9729,0.0,智利
23375,2020-12-01,552864,0,528034,15430,0,0,1121,,1430,20,,9400,0.0,智利
23376,2020-12-02,553898,0,529501,15438,0,0,1034,,1467,8,,8959,0.0,智利
23377,2020-12-03,553898,0,529501,15438,0,0,0,,0,0,,8959,0.0,智利
23378,2020-12-04,557135,0,531543,15558,0,0,3237,,2042,120,,10034,0.0,智利
23379,2020-12-05,558668,0,533250,15592,0,0,1533,,1707,34,,9826,0.0,智利
23380,2020-12-06,560382,0,534789,15628,0,0,1714,,1539,36,,9965,0.0,智利
23381,2020-12-07,560382,0,534789,15628,0,0,0,,0,0,,9965,0.0,智利
23382,2020-12-08,563534,0,537727,15680,0,0,3152,,2938,52,,10127,0.0,智利
23383,2020-12-09,564778,0,539171,15690,0,0,1244,,1444,10,,9917,0.0,智利
23384,2020-12-10,566440,0,540288,15774,0,0,1662,,1117,84,,10378,0.0,智利
23385,2020-12-11,567974,0,541345,15782,0,0,1534,,1057,8,,10847,0.0,智利
23386,2020-12-12,569781,0,543086,15846,0,0,1807,,1741,64,,10849,0.0,智利
23387,2020-12-13,571919,0,544832,15886,0,0,2138,,1746,40,,11201,0.0,智利
23388,2020-12-14,571919,0,544832,15886,0,0,0,,0,0,,11201,0.0,智利
23389,2020-12-15,573830,0,548190,15949,0,0,1911,,3358,63,,9691,0.0,智利
23390,2020-12-16,576731,0,549852,15959,0,0,2901,,1662,10,,10920,0.0,智利
23391,2020-12-17,578732,0,551200,16007,0,0,2001,,1348,48,,11525,0.0,智利
23392,2020-12-18,581135,0,552289,16051,0,0,2403,,1089,44,,12795,0.0,智利
23393,2020-12-19,583355,0,554333,16101,0,0,2220,,2044,50,,12921,0.0,智利
23394,2020-12-20,585546,0,555956,16154,0,0,2191,,1623,53,,13436,0.0,智利
23395,2020-12-21,585546,0,555956,16154,0,0,0,,0,0,,13436,0.0,智利
23396,2020-12-22,589604,0,559675,16217,0,0,4058,,3719,63,,13712,0.0,智利
23397,2020-12-23,590914,0,561794,16228,0,0,1310,,2119,11,,12892,0.0,智利
23398,2020-12-24,590914,0,561794,16228,0,0,0,,0,0,,12892,0.0,智利
23399,2020-12-25,596583,0,564960,16354,0,0,5669,,3166,126,,15269,0.0,智利
23400,2020-12-26,598394,0,567376,16404,0,0,1811,,2416,50,,14614,0.0,智利
23401,2020-12-27,600105,0,569578,16443,0,0,1711,,2202,39,,14084,0.0,智利
23402,2020-12-28,600105,0,569578,16443,0,0,0,,0,0,,14084,0.0,智利
23403,2020-12-29,603986,0,573681,16488,0,0,3881,,4103,45,,13817,0.0,智利
23404,2020-12-30,603986,0,573681,16488,0,0,0,,0,0,,13817,0.0,智利
23405,2020-12-31,606950,0,575595,16499,0,0,2964,,1914,11,,14856,0.0,智利
23406,2021-01-01,612564,0,579203,16660,0,0,5614,,3608,161,,16701,0.0,智利
23407,2021-01-02,612564,0,579203,16660,0,0,0,,0,0,,16701,0.0,智利
23408,2021-01-03,618191,0,584457,16767,0,0,5627,,5254,107,,16967,0.0,智利
23409,2021-01-04,618191,0,584457,16767,0,0,0,,0,0,,16967,0.0,智利
23410,2021-01-05,623101,0,588991,16788,0,0,4910,,4534,21,,17322,0.0,智利
23411,2021-01-06,625483,0,591081,16816,0,0,2382,,2090,28,,17586,0.0,智利
23412,2021-01-07,625483,0,591081,16816,0,0,0,,0,0,,17586,0.0,智利
23413,2021-01-08,633381,0,595799,16974,0,0,7898,,4718,158,,20608,0.0,智利
23414,2021-01-09,637742,0,599604,17037,0,0,4361,,3805,63,,21101,0.0,智利
23415,2021-01-10,641923,0,602861,17096,0,0,4181,,3257,59,,21966,0.0,智利
23416,2021-01-11,641923,0,602861,17096,0,0,0,,0,0,,21966,0.0,智利
23417,2021-01-12,645892,0,608804,17162,0,0,3969,,5943,66,,19926,0.0,智利
23418,2021-01-13,649135,0,611564,17204,0,0,3243,,2760,42,,20367,0.0,智利
23419,2021-01-14,652525,0,611564,17204,0,0,3390,,0,0,,23757,0.0,智利
23420,2021-01-15,661180,0,617372,17369,0,0,8655,,5808,165,,26439,0.0,智利
23421,2021-01-16,661180,0,622321,17369,0,0,0,,4949,0,,21490,0.0,智利
23422,2021-01-17,669832,0,626528,17477,0,0,8652,,4207,108,,25827,0.0,智利
23423,2021-01-18,669832,0,626528,17477,0,0,0,,0,0,,25827,0.0,智利
23424,2021-01-19,677151,0,634960,17573,0,0,7319,,8432,96,,24618,0.0,智利
23425,2021-01-20,680740,0,639091,17594,0,0,3589,,4131,21,,24055,0.0,智利
23426,2021-01-21,680740,0,639091,17594,0,0,0,,0,0,,24055,0.0,智利
23427,2021-01-22,690066,0,645035,17786,0,0,9326,,5944,192,,27245,0.0,智利
23428,2021-01-23,694647,0,649802,17854,0,0,4581,,4767,68,,26991,0.0,智利
23429,2021-01-24,699110,0,654101,17933,0,0,4463,,4299,79,,27076,0.0,智利
23430,2021-01-25,699110,0,654101,17933,0,0,0,,0,0,,27076,0.0,智利
23431,2021-01-26,706500,0,662460,18023,0,0,7390,,8359,90,,26017,0.0,智利
23432,2021-01-27,709888,0,666799,18040,0,0,3388,,4339,17,,25049,0.0,智利
23433,2021-01-28,709888,0,666799,18040,0,0,0,,0,0,,25049,0.0,智利
23434,2021-01-29,718749,0,673582,18257,0,0,8861,,6783,217,,26910,0.0,智利
23435,2021-01-30,718749,0,673582,18257,0,0,0,,0,0,,26910,0.0,智利
23436,2021-01-31,727109,0,681981,18452,0,0,8360,,8399,195,,26676,0.0,智利
23437,2021-02-01,727109,0,681981,18452,0,0,0,,0,0,,26676,0.0,智利
23438,2021-02-02,734035,0,690653,18559,0,0,6926,,8672,107,,24823,0.0,智利
23439,2021-02-03,734035,0,690653,18559,0,0,0,,0,0,,24823,0.0,智利
23440,2021-02-04,736645,0,694960,18576,0,0,2610,,4307,17,,23109,0.0,智利
23441,2021-02-05,744019,0,701315,18808,0,0,7374,,6355,232,,23896,0.0,智利
23442,2021-02-06,744019,0,701315,18808,0,0,0,,0,0,,23896,0.0,智利
23443,2021-02-07,751886,0,710029,18974,0,0,7867,,8714,166,,22883,0.0,智利
23444,2021-02-08,751886,0,710029,18974,0,0,0,,0,0,,22883,0.0,智利
23445,2021-02-09,758189,0,717308,19084,0,0,6303,,7279,110,,21797,0.0,智利
23446,2021-02-10,760576,0,720852,19105,0,0,2387,,3544,21,,20619,0.0,智利
23447,2021-02-11,760576,0,720852,19105,0,0,0,,0,0,,20619,0.0,智利
23448,2021-02-12,768471,0,725945,19345,0,0,7895,,5093,240,,23181,0.0,智利
23449,2021-02-13,768471,0,725945,19345,0,0,0,,0,0,,23181,0.0,智利
23450,2021-02-14,776209,0,733731,19541,0,0,7738,,7786,196,,22937,0.0,智利
23451,2021-02-15,776209,0,733731,19541,0,0,0,,0,0,,22937,0.0,智利
23452,2021-02-16,782039,0,740465,19644,0,0,5830,,6734,103,,21930,0.0,智利
23453,2021-02-17,782039,0,740465,19644,0,0,0,,0,0,,21930,0.0,智利
23454,2021-02-18,784314,0,743306,19659,0,0,2275,,2841,15,,21349,0.0,智利
23455,2021-02-19,788142,0,748920,19897,0,0,3828,,5614,238,,19325,0.0,智利
23456,2021-02-20,791939,0,748920,19897,0,0,3797,,0,0,,23122,0.0,智利
23457,2021-02-21,795845,0,756764,20042,0,0,3906,,7844,145,,19039,0.0,智利
23458,2021-02-22,799460,0,756764,20042,0,0,3615,,0,0,,22654,0.0,智利
23459,2021-02-23,805317,0,763904,20151,0,0,5857,,7140,109,,21262,0.0,智利
23460,2021-02-24,805317,0,767332,20173,0,0,0,,3428,22,,17812,0.0,智利
23461,2021-02-25,807872,0,767332,20173,0,0,2555,,0,0,,20367,0.0,智利
23462,2021-02-26,816929,0,772951,20400,0,0,9057,,5619,227,,23578,0.0,智利
23463,2021-02-27,816929,0,772951,20400,0,0,0,,0,0,,23578,0.0,智利
23464,2021-02-28,824625,0,780530,20572,0,0,7696,,7579,172,,23523,0.0,智利
23465,2021-03-01,824625,0,780530,20572,0,0,0,,0,0,,23523,0.0,智利
23466,2021-03-02,832512,0,787700,20684,0,0,7887,,7170,112,,24128,0.0,智利
23467,2021-03-03,835552,0,790528,20704,0,0,3040,,2828,20,,24320,0.0,智利
23468,2021-03-04,835552,0,790528,20704,0,0,0,,0,0,,24320,0.0,智利
23469,2021-03-05,845450,0,796791,20928,0,0,9898,,6263,224,,27731,0.0,智利
23470,2021-03-06,845450,0,796791,20928,0,0,0,,0,0,,27731,0.0,智利
23471,2021-03-07,882096,0,805646,21076,0,0,36646,,8855,148,,55374,0.0,智利
23472,2021-03-08,855785,0,853683,21077,0,0,-26311,,48037,1,,-18975,0.0,智利
23473,2021-03-09,864064,0,814088,21182,0,0,8279,,-39595,105,,28794,0.0,智利
23474,2021-03-10,867949,0,818337,21206,0,0,3885,,4249,24,,28406,0.0,智利
23475,2021-03-11,867949,0,818337,21206,0,0,0,,0,0,,28406,0.0,智利
23476,2021-03-12,873512,0,821370,21362,0,0,5563,,3033,156,,30780,0.0,智利
23477,2021-03-13,879485,0,825311,21451,0,0,5973,,3941,89,,32723,0.0,智利
23478,2021-03-14,891110,0,835669,21674,0,0,11625,,10358,223,,33767,0.0,智利
23479,2021-03-15,891110,0,835669,21674,0,0,0,,0,0,,33767,0.0,智利
23480,2021-03-16,896231,0,840668,21772,0,0,5121,,4999,98,,33791,0.0,智利
23481,2021-03-17,900782,0,851154,21816,0,0,4551,,10486,44,,27812,0.0,智利
23482,2021-03-18,904212,0,851154,21816,0,0,3430,,0,0,,31242,0.0,智利
23483,2021-03-19,911469,0,859097,22087,0,0,7257,,7943,271,,30285,0.0,智利
23484,2021-03-20,918053,0,859097,22087,0,0,6584,,0,0,,36869,0.0,智利
23485,2021-03-21,931939,0,871234,22279,0,0,13886,,12137,192,,38426,0.0,智利
23486,2021-03-22,931939,0,871234,22279,0,0,0,,0,0,,38426,0.0,智利
23487,2021-03-23,942958,0,882772,22384,0,0,11019,,11538,105,,37802,0.0,智利
23488,2021-03-24,942958,0,882772,22384,0,0,0,,0,0,,37802,0.0,智利
23489,2021-03-25,947783,0,888826,22402,0,0,4825,,6054,18,,36555,0.0,智利
23490,2021-03-26,962321,0,897975,22587,0,0,14538,,9149,185,,41759,0.0,智利
23491,2021-03-27,969913,0,905435,22653,0,0,7592,,7460,66,,41825,0.0,智利
23492,2021-03-28,969913,0,905435,22653,0,0,0,,0,0,,41825,0.0,智利
23493,2021-03-29,977243,0,912058,22754,0,0,7330,,6623,101,,42431,0.0,智利
23494,2021-03-30,989492,0,924612,23107,0,0,12249,,12554,353,,41773,0.0,智利
23495,2021-03-31,989492,0,924612,23107,0,0,0,,0,0,,41773,0.0,智利
23496,2021-04-02,1003406,0,936721,23328,0,0,13914,,12109,221,,43357,0.0,智利
23497,2020-03-16,1,0,0,0,0,0,1,0.0,0,0,0.0,1,,格陵兰
23498,2020-04-21,1,0,0,0,0,0,0,,0,0,,1,0.0,格陵兰
23499,2020-04-25,11,0,11,0,0,0,10,0.0,11,0,0.0,0,0.0,格陵兰
23500,2020-04-29,11,0,11,0,0,0,0,,0,0,,0,0.0,格陵兰
23501,2020-05-06,11,0,11,0,0,0,0,,0,0,,0,0.0,格陵兰
23502,2020-05-07,11,0,11,0,0,0,0,,0,0,,0,0.0,格陵兰
23503,2020-05-11,11,0,11,0,0,0,0,,0,0,,0,0.0,格陵兰
23504,2020-05-12,11,0,11,0,0,0,0,,0,0,,0,0.0,格陵兰
23505,2020-05-13,11,0,11,0,0,0,0,,0,0,,0,0.0,格陵兰
23506,2020-05-14,11,0,11,0,0,0,0,,0,0,,0,0.0,格陵兰
23507,2020-05-17,11,0,11,0,0,0,0,,0,0,,0,0.0,格陵兰
23508,2020-05-18,11,0,11,0,0,0,0,,0,0,,0,0.0,格陵兰
23509,2020-05-19,11,0,11,0,0,0,0,,0,0,,0,0.0,格陵兰
23510,2020-05-20,11,0,11,0,0,0,0,,0,0,,0,0.0,格陵兰
23511,2020-05-21,11,0,11,0,0,0,0,,0,0,,0,0.0,格陵兰
23512,2020-05-22,11,0,11,0,0,0,0,,0,0,,0,0.0,格陵兰
23513,2020-05-23,11,0,11,0,0,0,0,,0,0,,0,0.0,格陵兰
23514,2020-05-24,12,0,11,0,0,0,1,0.0,0,0,0.0,1,0.0,格陵兰
23515,2020-05-25,12,0,11,0,0,0,0,,0,0,,1,0.0,格陵兰
23516,2020-05-26,12,0,11,0,0,0,0,,0,0,,1,0.0,格陵兰
23517,2020-05-27,13,0,11,0,0,0,1,0.0,0,0,0.0,2,0.0,格陵兰
23518,2020-05-28,13,0,11,0,0,0,0,,0,0,,2,0.0,格陵兰
23519,2020-05-29,13,0,11,0,0,0,0,,0,0,,2,0.0,格陵兰
23520,2020-05-30,13,0,11,0,0,0,0,,0,0,,2,0.0,格陵兰
23521,2020-05-31,13,0,11,0,0,0,0,,0,0,,2,0.0,格陵兰
23522,2020-06-01,13,0,11,0,0,0,0,,0,0,,2,0.0,格陵兰
23523,2020-06-02,13,0,11,0,0,0,0,,0,0,,2,0.0,格陵兰
23524,2020-06-03,13,0,11,0,0,0,0,,0,0,,2,0.0,格陵兰
23525,2020-06-04,13,0,13,0,0,0,0,0.0,2,0,0.0,0,0.0,格陵兰
23526,2020-06-05,13,0,13,0,0,0,0,,0,0,,0,0.0,格陵兰
23527,2020-06-06,13,0,13,0,0,0,0,,0,0,,0,0.0,格陵兰
23528,2020-06-07,13,0,13,0,0,0,0,,0,0,,0,0.0,格陵兰
23529,2020-06-08,13,0,13,0,0,0,0,,0,0,,0,0.0,格陵兰
23530,2020-06-09,13,0,13,0,0,0,0,,0,0,,0,0.0,格陵兰
23531,2020-06-10,13,0,13,0,0,0,0,,0,0,,0,0.0,格陵兰
23532,2020-06-11,13,0,13,0,0,0,0,,0,0,,0,0.0,格陵兰
23533,2020-06-14,13,0,13,0,0,0,0,,0,0,,0,0.0,格陵兰
23534,2020-03-06,1,0,0,0,0,0,1,0.0,0,0,0.0,1,,圣巴托洛谬岛
23535,2020-04-21,1,0,0,0,0,0,0,,0,0,,1,0.0,圣巴托洛谬岛
23536,2020-04-29,6,0,0,0,0,0,5,0.0,0,0,0.0,6,0.0,圣巴托洛谬岛
23537,2020-05-11,6,0,0,0,0,0,0,,0,0,,6,0.0,圣巴托洛谬岛
23538,2020-05-12,6,0,6,0,0,0,0,0.0,6,0,0.0,0,0.0,圣巴托洛谬岛
23539,2020-05-13,6,0,6,0,0,0,0,,0,0,,0,0.0,圣巴托洛谬岛
23540,2020-05-14,6,0,6,0,0,0,0,,0,0,,0,0.0,圣巴托洛谬岛
23541,2020-05-17,6,0,6,0,0,0,0,,0,0,,0,0.0,圣巴托洛谬岛
23542,2020-05-18,6,0,6,0,0,0,0,,0,0,,0,0.0,圣巴托洛谬岛
23543,2020-05-19,6,0,6,0,0,0,0,,0,0,,0,0.0,圣巴托洛谬岛
23544,2020-05-20,6,0,6,0,0,0,0,0.0,0,0,0.0,0,0.0,圣巴托洛谬岛
23545,2020-05-21,6,0,6,0,0,0,0,,0,0,,0,0.0,圣巴托洛谬岛
23546,2020-05-22,6,0,6,0,0,0,0,,0,0,,0,0.0,圣巴托洛谬岛
23547,2020-05-23,6,0,6,0,0,0,0,,0,0,,0,0.0,圣巴托洛谬岛
23548,2020-05-24,6,0,6,0,0,0,0,,0,0,,0,0.0,圣巴托洛谬岛
23549,2020-05-25,6,0,6,0,0,0,0,,0,0,,0,0.0,圣巴托洛谬岛
23550,2020-05-26,6,0,6,0,0,0,0,,0,0,,0,0.0,圣巴托洛谬岛
23551,2020-05-27,6,0,6,0,0,0,0,,0,0,,0,0.0,圣巴托洛谬岛
23552,2020-05-30,6,0,6,0,0,0,0,,0,0,,0,0.0,圣巴托洛谬岛
23553,2020-05-31,6,0,6,0,0,0,0,,0,0,,0,0.0,圣巴托洛谬岛
23554,2020-06-01,6,0,6,0,0,0,0,,0,0,,0,0.0,圣巴托洛谬岛
23555,2020-06-02,6,0,6,0,0,0,0,,0,0,,0,0.0,圣巴托洛谬岛
23556,2020-06-04,6,0,6,0,0,0,0,,0,0,,0,0.0,圣巴托洛谬岛
23557,2020-06-05,6,0,6,0,0,0,0,,0,0,,0,0.0,圣巴托洛谬岛
23558,2020-06-06,6,0,6,0,0,0,0,,0,0,,0,0.0,圣巴托洛谬岛
23559,2020-06-07,6,0,6,0,0,0,0,,0,0,,0,0.0,圣巴托洛谬岛
23560,2020-06-08,6,0,6,0,0,0,0,,0,0,,0,0.0,圣巴托洛谬岛
23561,2020-06-09,6,0,6,0,0,0,0,,0,0,,0,0.0,圣巴托洛谬岛
23562,2020-06-10,6,0,6,0,0,0,0,,0,0,,0,0.0,圣巴托洛谬岛
23563,2020-06-11,6,0,6,0,0,0,0,,0,0,,0,0.0,圣巴托洛谬岛
23564,2020-03-07,2,0,0,0,0,0,2,0.0,0,0,0.0,2,,马尔代夫
23565,2020-03-08,4,0,0,0,0,0,2,0.0,0,0,0.0,4,0.0,马尔代夫
23566,2020-03-09,6,0,0,0,0,0,2,0.0,0,0,0.0,6,0.0,马尔代夫
23567,2020-03-13,9,0,0,0,0,0,3,0.0,0,0,0.0,9,0.0,马尔代夫
23568,2020-03-14,10,0,0,0,0,0,1,0.0,0,0,0.0,10,0.0,马尔代夫
23569,2020-03-15,13,0,0,0,0,0,3,0.0,0,0,0.0,13,0.0,马尔代夫
23570,2020-03-29,17,0,11,0,0,0,4,0.0,11,0,0.0,6,0.0,马尔代夫
23571,2020-03-31,18,0,13,0,0,0,1,0.0,2,0,0.0,5,0.0,马尔代夫
23572,2020-04-07,19,0,13,0,0,0,1,0.0,0,0,0.0,6,0.0,马尔代夫
23573,2020-04-12,20,0,14,0,0,0,1,0.0,1,0,0.0,6,0.0,马尔代夫
23574,2020-04-15,21,0,14,0,0,0,1,0.0,0,0,0.0,7,0.0,马尔代夫
23575,2020-04-16,23,0,16,0,0,0,2,0.0,2,0,0.0,7,0.0,马尔代夫
23576,2020-04-17,32,0,16,0,0,0,9,0.0,0,0,0.0,16,0.0,马尔代夫
23577,2020-04-18,34,0,16,0,0,0,2,0.0,0,0,0.0,18,0.0,马尔代夫
23578,2020-04-19,52,0,16,0,0,0,18,0.0,0,0,0.0,36,0.0,马尔代夫
23579,2020-04-21,86,0,16,0,0,0,34,0.0,0,0,0.0,70,0.0,马尔代夫
23580,2020-04-22,86,0,16,0,0,0,0,0.0,0,0,0.0,70,0.0,马尔代夫
23581,2020-04-23,94,0,16,0,0,0,8,0.0,0,0,0.0,78,0.0,马尔代夫
23582,2020-04-24,128,0,16,0,0,0,34,0.0,0,0,0.0,112,0.0,马尔代夫
23583,2020-04-25,141,0,16,0,0,0,13,0.0,0,0,0.0,125,0.0,马尔代夫
23584,2020-04-26,191,0,17,0,0,0,50,0.0,1,0,0.0,174,0.0,马尔代夫
23585,2020-04-27,226,0,17,0,0,0,35,0.0,0,0,0.0,209,0.0,马尔代夫
23586,2020-04-28,245,0,17,0,0,0,19,0.0,0,0,0.0,228,0.0,马尔代夫
23587,2020-04-29,277,0,17,0,0,0,32,0.0,0,0,0.0,260,0.0,马尔代夫
23588,2020-04-30,396,0,17,1,0,0,119,0.0,0,1,0.0,378,0.0,马尔代夫
23589,2020-05-01,481,0,17,1,0,0,85,0.0,0,0,0.0,463,0.0,马尔代夫
23590,2020-05-02,519,0,18,1,0,0,38,0.0,1,0,0.0,500,0.0,马尔代夫
23591,2020-05-04,545,0,18,1,0,0,26,0.0,0,0,0.0,526,0.0,马尔代夫
23592,2020-05-05,573,0,18,1,0,0,28,0.0,0,0,0.0,554,0.0,马尔代夫
23593,2020-05-06,617,0,20,2,0,0,44,0.0,2,1,0.0,595,0.0,马尔代夫
23594,2020-05-07,648,0,20,2,0,0,31,0.0,0,0,0.0,626,0.0,马尔代夫
23595,2020-05-08,733,0,20,3,0,0,85,0.0,0,1,0.0,710,0.0,马尔代夫
23596,2020-05-09,785,0,29,3,0,0,52,0.0,9,0,0.0,753,0.0,马尔代夫
23597,2020-05-10,835,0,29,3,0,0,50,0.0,0,0,0.0,803,0.0,马尔代夫
23598,2020-05-11,862,0,29,3,0,0,27,0.0,0,0,0.0,830,0.0,马尔代夫
23599,2020-05-12,904,0,29,3,0,0,42,0.0,0,0,0.0,872,0.0,马尔代夫
23600,2020-05-13,955,0,40,4,0,0,51,0.0,11,1,0.0,911,0.0,马尔代夫
23601,2020-05-14,982,0,45,4,0,0,27,0.0,5,0,0.0,933,0.0,马尔代夫
23602,2020-05-15,1020,0,49,4,0,0,38,0.0,4,0,0.0,967,0.0,马尔代夫
23603,2020-05-16,1078,0,49,4,0,0,58,0.0,0,0,0.0,1025,0.0,马尔代夫
23604,2020-05-17,1078,0,58,4,0,0,0,0.0,9,0,0.0,1016,0.0,马尔代夫
23605,2020-05-18,1094,0,58,4,0,0,16,0.0,0,0,0.0,1032,0.0,马尔代夫
23606,2020-05-19,1143,0,91,4,0,0,49,0.0,33,0,0.0,1048,0.0,马尔代夫
23607,2020-05-20,1186,0,91,4,0,0,43,0.0,0,0,0.0,1091,0.0,马尔代夫
23608,2020-05-21,1216,0,91,4,0,0,30,0.0,0,0,0.0,1121,0.0,马尔代夫
23609,2020-05-22,1274,0,91,4,0,0,58,0.0,0,0,0.0,1179,0.0,马尔代夫
23610,2020-05-23,1313,0,91,4,0,0,39,0.0,0,0,0.0,1218,0.0,马尔代夫
23611,2020-05-24,1371,0,144,4,0,0,58,0.0,53,0,0.0,1223,0.0,马尔代夫
23612,2020-05-25,1395,0,155,4,0,0,24,0.0,11,0,0.0,1236,0.0,马尔代夫
23613,2020-05-26,1438,0,155,5,0,0,43,0.0,0,1,0.0,1278,0.0,马尔代夫
23614,2020-05-27,1457,0,197,5,0,0,19,0.0,42,0,0.0,1255,0.0,马尔代夫
23615,2020-05-28,1513,0,197,5,0,0,56,0.0,0,0,0.0,1311,0.0,马尔代夫
23616,2020-05-29,1591,0,197,5,0,0,78,0.0,0,0,0.0,1389,0.0,马尔代夫
23617,2020-05-30,1672,0,406,5,0,0,81,0.0,209,0,0.0,1261,0.0,马尔代夫
23618,2020-05-31,1773,0,453,5,0,0,101,0.0,47,0,0.0,1315,0.0,马尔代夫
23619,2020-06-01,1829,0,488,6,0,0,56,0.0,35,1,0.0,1335,0.0,马尔代夫
23620,2020-06-02,1841,0,608,7,0,0,12,0.0,120,1,0.0,1226,0.0,马尔代夫
23621,2020-06-03,1850,0,644,7,0,0,9,0.0,36,0,0.0,1199,0.0,马尔代夫
23622,2020-06-04,1872,0,648,7,0,0,22,0.0,4,0,0.0,1217,0.0,马尔代夫
23623,2020-06-05,1883,0,717,7,0,0,11,0.0,69,0,0.0,1159,0.0,马尔代夫
23624,2020-06-06,1901,0,763,8,0,0,18,0.0,46,1,0.0,1130,0.0,马尔代夫
23625,2020-06-07,1903,0,827,8,0,0,2,0.0,64,0,0.0,1068,0.0,马尔代夫
23626,2020-06-08,1916,0,925,8,0,0,13,0.0,98,0,0.0,983,0.0,马尔代夫
23627,2020-06-09,1942,0,1010,8,0,0,26,0.0,85,0,0.0,924,0.0,马尔代夫
23628,2020-06-10,1962,0,1121,8,0,0,20,0.0,111,0,0.0,833,0.0,马尔代夫
23629,2020-06-11,1976,0,1153,8,0,0,14,0.0,32,0,0.0,815,0.0,马尔代夫
23630,2020-06-12,2003,0,1193,8,0,0,27,0.0,40,0,0.0,802,0.0,马尔代夫
23631,2020-06-13,2013,0,1217,8,0,0,10,0.0,24,0,0.0,788,0.0,马尔代夫
23632,2020-06-14,2035,0,1311,8,0,0,22,0.0,94,0,0.0,716,0.0,马尔代夫
23633,2020-06-18,2120,0,1677,8,0,0,85,,366,0,,435,0.0,马尔代夫
23634,2020-06-19,2137,0,1759,8,0,0,17,,82,0,,370,0.0,马尔代夫
23635,2020-06-20,2150,0,1769,8,0,0,13,,10,0,,373,0.0,马尔代夫
23636,2020-06-21,2187,0,1788,8,0,0,37,,19,0,,391,0.0,马尔代夫
23637,2020-06-22,2203,0,1803,8,0,0,16,,15,0,,392,0.0,马尔代夫
23638,2020-06-23,2217,0,1813,8,0,0,14,,10,0,,396,0.0,马尔代夫
23639,2020-06-24,2238,0,1813,8,0,0,21,,0,0,,417,0.0,马尔代夫
23640,2020-06-25,2261,0,1839,8,0,0,23,,26,0,,414,0.0,马尔代夫
23641,2020-06-26,2277,0,1848,8,0,0,16,,9,0,,421,0.0,马尔代夫
23642,2020-06-27,2283,0,1863,8,0,0,6,,15,0,,412,0.0,马尔代夫
23643,2020-06-28,2305,0,1875,8,0,0,22,,12,0,,422,0.0,马尔代夫
23644,2020-06-29,2324,0,1911,8,0,0,19,,36,0,,405,0.0,马尔代夫
23645,2020-06-30,2337,0,1927,9,0,0,13,,16,1,,401,0.0,马尔代夫
23646,2020-07-01,2361,0,1944,9,0,0,24,,17,0,,408,0.0,马尔代夫
23647,2020-07-02,2382,0,1954,10,0,0,21,,10,1,,418,0.0,马尔代夫
23648,2020-07-03,2400,0,1969,10,0,0,18,,15,0,,421,0.0,马尔代夫
23649,2020-07-06,2468,0,2049,11,0,0,68,,80,1,,408,0.0,马尔代夫
23650,2020-07-07,2491,0,2113,12,0,0,23,,64,1,,366,0.0,马尔代夫
23651,2020-07-08,2501,0,2158,12,0,0,10,,45,0,,331,0.0,马尔代夫
23652,2020-07-09,2517,0,2180,13,0,0,16,,22,1,,324,0.0,马尔代夫
23653,2020-07-10,2553,0,2227,13,0,0,36,,47,0,,313,0.0,马尔代夫
23654,2020-07-11,2617,0,2238,13,0,0,64,,11,0,,366,0.0,马尔代夫
23655,2020-07-12,2664,0,2268,13,0,0,47,,30,0,,383,0.0,马尔代夫
23656,2020-07-13,2731,0,2284,13,0,0,67,,16,0,,434,0.0,马尔代夫
23657,2020-07-14,2762,0,2290,13,0,0,31,,6,0,,459,0.0,马尔代夫
23658,2020-07-15,2801,0,2302,14,0,0,39,,12,1,,485,0.0,马尔代夫
23659,2020-07-16,2831,0,2321,14,0,0,30,,19,0,,496,0.0,马尔代夫
23660,2020-07-17,2899,0,2339,15,0,0,68,,18,1,,545,0.0,马尔代夫
